,countryiso3code,country,date,life_expectancy,gdp_per_capita,health_expenditure,unemployment_rate,log_gdp,le_group,unem_group
784,LTU,Lithuania,2022,75.6439024390244,25085.784063499,1831.27734375,5.955,10.130056592698534,High,Low Unemployment
785,LUX,Luxembourg,2022,82.9463414634147,123719.658915996,7022.62695313,4.588,11.72577346989249,High,Low Unemployment
786,MAC,"Macao SAR, China",2022,83.0804878048781,36806.891255461,,2.446,10.51344036900227,High,Low Unemployment
787,MDG,Madagascar,2022,63.068,503.51453347296,15.85809231,3.186,6.221612576633713,High,Low Unemployment
788,MWI,Malawi,2022,66.037,604.269740360317,40.03453827,5.02,6.404020688243706,High,Low Unemployment
789,MYS,Malaysia,2022,75.444,11754.5678336248,458.21963501,3.93,9.371997195825758,High,Low Unemployment
790,MDV,Maldives,2022,80.76,11786.0191492983,883.91467285,4.303,9.374669290146098,High,Low Unemployment
791,MLI,Mali,2022,60.035,976.914116406452,31.0949192,2.387,6.884398742760709,High,Low Unemployment
792,MLT,Malta,2022,82.2975609756098,35638.8869457406,3362.42382813,3.471,10.481192650618405,High,Low Unemployment
793,MHL,Marshall Islands,2022,66.725,6455.66062185762,859.050354,,8.772712640702126,High,
794,MRT,Mauritania,2022,68.281,1960.35240077424,91.54125977,10.52,7.580879532376531,High,Low Unemployment
795,MUS,Mauritius,2022,73.5146341463415,10246.5017455553,590.91522217,6.322,9.234691633196247,High,Low Unemployment
796,MEX,Mexico,2022,73.973,11405.7940473759,650.97070313,3.256,9.341876755037235,High,Low Unemployment
797,FSM,"Micronesia, Fed. Sts.",2022,66.961,3710.12451611752,468.53509521,,8.218820717334108,High,
798,MDA,Moldova,2022,71.546,5744.29618434435,394.42373657,0.909,8.655962673525478,High,Low Unemployment
799,MCO,Monaco,2022,85.746,226052.001905201,7674.09814453,,12.328520348711853,High,
800,MNG,Mongolia,2022,71.9007317073171,4993.51487463495,448.24212646,5.954,8.515895324478182,High,Low Unemployment
801,MNE,Montenegro,2022,76.1878048780488,10024.5435616209,1032.91149902,14.851,9.21279172112537,High,Low Unemployment
802,MAR,Morocco,2022,75.161,3463.1376953125,201.81098938,9.413,8.149930305469434,High,Low Unemployment
803,MOZ,Mozambique,2022,63.011,578.251663751351,47.69813538,6.789,6.360009178325483,High,Low Unemployment
804,MMR,Myanmar,2022,66.506,1158.05005055976,57.96875763,3.063,7.054492878753113,High,Low Unemployment
805,NAM,Namibia,2022,64.19,4349.79908493314,418.53683472,19.615,8.377884935644369,High,High Unemployment
806,NRU,Nauru,2022,61.93,12911.9086441381,2264.07055664,,9.465905315216585,High,
807,NPL,Nepal,2022,70.087,1385.91066274851,87.34230042,10.661,7.234112720781007,High,Low Unemployment
808,NLD,Netherlands,2022,81.6146341463415,59123.318556487,5967.90429688,3.526,10.987380686598927,High,Low Unemployment
809,NCL,New Caledonia,2022,77.698,33516.363085906,,10.71,10.419789048885681,High,Low Unemployment
810,NZL,New Zealand,2022,81.9585365853658,49099.7090423358,5138.33789063,3.299,10.801608387947047,High,Low Unemployment
811,NIC,Nicaragua,2022,74.463,2322.89053964583,208.56825256,4.969,7.750567611404438,High,Low Unemployment
812,NER,Niger,2022,60.398,609.745147574878,26.50681686,0.403,6.413041079007583,High,Low Unemployment
813,NGA,Nigeria,2022,54.079,2899.16047470324,89.62958527,3.827,7.972176482582176,High,Low Unemployment
814,MKD,North Macedonia,2022,74.4248780487805,7606.2375253797,561.69281006,14.476,8.936723916685809,High,Low Unemployment
815,MNP,Northern Mariana Islands,2022,78.531,23785.754590043,,,10.076842133822169,High,
816,NOR,Norway,2022,82.509756097561,109269.520580298,8692.57617188,3.231,11.60157277507734,High,Low Unemployment
817,OMN,Oman,2022,77.911,23223.5829405935,712.06097412,3.3,10.052923547422028,High,Low Unemployment
818,PAK,Pakistan,2022,67.417,1538.3228133171,38.76602173,5.291,7.338448019665027,High,Low Unemployment
819,PLW,Palau,2022,68.922,13729.7602761496,2077.734375,,9.527321038751587,High,
820,PAN,Panama,2022,79.324,17378.6070017557,1572.93017578,8.086,9.762995246111021,High,Low Unemployment
821,PNG,Papua New Guinea,2022,65.274,3102.28968594061,81.11356354,2.689,8.039895726204255,High,Low Unemployment
822,PRY,Paraguay,2022,72.319,6205.62595379319,480.02862549,6.755,8.733211571486015,High,Low Unemployment
823,PER,Peru,2022,76.834,7350.63034300417,445.10473633,4.291,8.90254134948257,High,Low Unemployment
824,PHL,Philippines,2022,69.472,3548.06930572116,182.93432617,2.598,8.17415887698197,High,Low Unemployment
825,POL,Poland,2022,77.1560975609756,18891.2121169279,1219.29125977,2.811,9.84645212555858,High,Low Unemployment
826,PRT,Portugal,2022,81.6317073170732,24620.5197587181,2600.56665039,6.138,10.11133551075517,High,Low Unemployment
827,PRI,Puerto Rico (US),2022,79.427,35353.6821570014,,6.0,10.473157828757328,High,Low Unemployment
828,QAT,Qatar,2022,81.857,88701.4689763536,1781.50390625,0.13,11.393031729337014,High,Low Unemployment
829,ROU,Romania,2022,75.1536585365854,15503.551804598,902.2677002,5.614,9.64882442534053,High,Low Unemployment
830,RUS,Russian Federation,2022,72.5456097560976,15619.6142578125,1082.82104492,3.867,9.65628272768621,High,Low Unemployment
831,RWA,Rwanda,2022,67.528,975.469323735369,57.83102036,15.084,6.8829187128597065,High,Low Unemployment
832,WSM,Samoa,2022,71.55,4132.44717734444,259.95404053,5.048,8.326625047361686,High,Low Unemployment
833,SMR,San Marino,2022,85.708,54190.8417700372,3874.98535156,,10.900267202118,High,
834,STP,Sao Tome and Principe,2022,69.237,2389.73729784737,139.02836609,8.964,7.778938721665543,High,Low Unemployment
835,SAU,Saudi Arabia,2022,77.31,38510.2276211037,1830.89074707,5.589,10.5586791374927,High,Low Unemployment
836,SEN,Senegal,2022,67.788,1574.0281059306,63.44842529,2.837,7.361393285190607,High,Low Unemployment
837,SRB,Serbia,2022,75.2365853658537,10024.8191112596,843.57733154,8.439,9.212819208247351,High,Low Unemployment
838,SYC,Seychelles,2022,74.509756097561,16836.6721895387,707.34448242,,9.731314654820387,High,
839,SLE,Sierra Leone,2022,61.275,860.371067916096,41.31875229,3.137,6.757363770510318,High,Low Unemployment
840,SGP,Singapore,2022,82.8951219512195,90299.0694637269,3902.14428711,3.591,11.410882434409864,High,Low Unemployment
841,SXM,Sint Maarten (Dutch part),2022,76.18,37793.1284399157,,,10.539882577778547,High,
842,SVK,Slovak Republic,2022,76.9658536585366,21317.7943982363,1642.39208984,6.143,9.967297420687904,High,Low Unemployment
843,SVN,Slovenia,2022,81.2829268292683,28360.3041467268,2737.84936523,4.011,10.252745705085271,High,Low Unemployment
844,SLB,Solomon Islands,2022,70.409,1877.78104490956,96.74864197,1.475,7.537846063466097,High,Low Unemployment
845,SOM,"Somalia, Fed. Rep.",2022,53.931,573.141165798229,16.31684875,19.112,6.35113204902206,High,High Unemployment
846,ZAF,South Africa,2022,65.454,6534.24867783397,570.48028564,33.268,8.784812650486982,High,High Unemployment
847,SSD,South Sudan,2022,57.203,,48.03352737,12.475,,High,Low Unemployment
848,ESP,Spain,2022,83.1341463414634,30319.4987196616,2948.61474609,13.033,10.319546306626945,High,Low Unemployment
849,LKA,Sri Lanka,2022,77.3,3342.63650253855,130.09327698,4.528,8.114515146598043,High,Low Unemployment
850,KNA,St. Kitts and Nevis,2022,70.313,21011.5744209816,1161.22058105,,9.95282872777496,High,
851,LCA,St. Lucia,2022,72.67,13103.8243147472,622.07244873,15.934,9.480659399008715,High,Low Unemployment
852,MAF,St. Martin (French part),2022,80.236,,,,,High,
853,VCT,St. Vincent and the Grenadines,2022,71.191,9693.55867833025,437.94085693,19.277,9.179216890129718,High,High Unemployment
854,SDN,Sudan,2022,65.695,1046.24084472656,25.75139618,7.53,6.95295887120536,High,Low Unemployment
855,SUR,Suriname,2022,73.254,6084.43876736445,344.74603271,7.973,8.71348976901752,High,Low Unemployment
856,SWE,Sweden,2022,83.0585365853659,54836.8907235124,6022.39257813,7.417,10.91211843483171,High,Low Unemployment
857,CHE,Switzerland,2022,83.6048780487805,94394.5106803525,10930.13964844,4.122,11.455238200870303,High,Low Unemployment
858,SYR,Syrian Arab Republic,2022,72.79,1051.67149587463,53.26486588,13.245,6.95813607825352,High,Low Unemployment
859,TJK,Tajikistan,2022,71.562,1052.17949484894,78.61326599,7.051,6.958619001223276,High,Low Unemployment
860,TZA,Tanzania,2022,66.879,1207.52062988281,35.93323135,1.573,7.096324470169861,High,Low Unemployment
861,THA,Thailand,2022,75.291,6909.35281815827,369.97647095,0.94,8.84063125364294,High,Low Unemployment
862,TLS,Timor-Leste,2022,67.368,2343.24954740187,174.91529846,1.537,7.7592939404768355,High,Low Unemployment
863,TGO,Togo,2022,62.292,951.232378690387,55.79545593,1.965,6.857758384631531,High,Low Unemployment
864,TON,Tonga,2022,72.635,5298.01941509951,382.79116821,2.002,8.575088334434495,High,Low Unemployment
865,TTO,Trinidad and Tobago,2022,73.331,20750.5202434652,1266.28820801,4.383,9.940326597318775,High,Low Unemployment
866,TUN,Tunisia,2022,76.05,3707.29283414381,276.46380615,15.3,8.218057194944155,High,Low Unemployment
867,TUR,Turkiye,2022,77.591,10897.8397861365,385.87997437,10.465,9.29631986381792,High,Low Unemployment
868,TKM,Turkmenistan,2022,69.913,5837.84224538947,579.15454102,4.017,8.672116529019062,High,Low Unemployment
869,TCA,Turks and Caicos Islands,2022,77.918,31280.5418020808,,,10.350751515547628,High,
870,TUV,Tuvalu,2022,66.852,5911.32727055301,1300.46679688,,8.684625665651549,High,
871,UGA,Uganda,2022,67.675,963.067314117178,44.47286224,2.885,6.8701233097884105,High,Low Unemployment
872,UKR,Ukraine,2022,72.658,4199.6708984375,,,8.342761443686468,High,
873,ARE,United Arab Emirates,2022,80.487,50759.7589231191,2240.9050293,2.872,10.83485917246951,High,Low Unemployment
874,GBR,United Kingdom,2022,81.0112195121951,47057.043229179,5111.81738281,3.768,10.759115830498278,High,Low Unemployment
875,USA,United States,2022,77.4341463414634,76657.2488844403,12586.19628906,3.65,11.247099451053959,High,Low Unemployment
876,URY,Uruguay,2022,76.468,20818.6146091144,1850.80737305,7.877,9.943602798606014,High,Low Unemployment
877,UZB,Uzbekistan,2022,72.147,2578.66689394219,170.64073181,4.456,7.855027836601853,High,Low Unemployment
878,VUT,Vanuatu,2022,71.302,3370.21191956953,136.79508972,5.077,8.122730905514544,High,Low Unemployment
879,VEN,"Venezuela, RB",2022,72.566,3155.04207099687,208.66654968,5.646,8.05675710959223,High,Low Unemployment
880,VNM,Viet Nam,2022,74.502,4147.69777213621,188.22650146,1.57,8.330308705589859,High,Low Unemployment
881,VIR,Virgin Islands (U.S.),2022,80.319512195122,44320.909185774,,12.092,10.699211835330203,High,Low Unemployment
882,PSE,West Bank and Gaza,2022,76.662,3799.95527015163,350.63812256,24.42,8.24274457463247,High,High Unemployment
883,YEM,"Yemen, Rep.",2022,67.952,,54.29036331,17.224,,High,Low Unemployment
884,ZMB,Zambia,2022,65.279,1447.12310138035,75.40128326,5.993,7.277332796530802,High,Low Unemployment
885,ZWE,Zimbabwe,2022,62.36,2536.40050223076,68.90727997,10.087,7.8385012298351455,High,Low Unemployment
